mp_0115c
init
lp_smallfish1
0x132a	0x36	Choice		Pufferfish	
0x134a	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x1386	0x36	Choice		Koi Carp	
0x13a6	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x13e2	0x36	Choice		Goldfish	
0x1402	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x143e	0x36	Choice		Seahorse	
0x145e	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x147a	0x36	Choice		Quit	mp_0002 0x433f
0x1500	0x41	None		[Seahorse] Hippocampus	
				Strange fish that swims upright.	
				Because the male rears its children in its stomach,	
				it is considered as a symbol for easy childbirth.	
0x1655	0x41	None		[Pufferfish] Tetraodontidae	
				Small, round fish.	
				Though known to be extremely delicious,	
				some of its internal organs hold lethal poison.	
0x1798	0x41	None		[Koi Carp] Cyprinus carpio	
				Medium size fish that prefers gentle waters.	
				Because it has 36 rows of scales, it is known as the 6-6 fish,	
				In some regions, it is considered a symbol of success in life.	
0x190e	0x41	None		[Goldfish] Carassius auratus	
				Small fish with a mixed red-and-white body.	
				Different features appear on the body of each individual.	
				They have been raised as ornamental fish since ancient times.	
lp_smallfish2
0x1b8d	0x36	Choice		Angelfish	
0x1bae	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x1bea	0x36	Choice		Guppy	
0x1c07	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x1c43	0x36	Choice		Clownfish	
0x1c64	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x1ca0	0x36	Choice		Altum Angelfish	
0x1cc7	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x1ce3	0x36	Choice		Quit	mp_0002 0x433f
0x1d69	0x41	None		[Angelfish] Pterophyllum	
				Small tropical fish with an elegant body.	
				Acting in groups, they have a tendency	
				of swimming in neat lines.	
0x1ea6	0x41	None		[Guppy] Poecilia reticulata	
				Small tropical fish.	
				Though they are the same species, no two are	
				exactly alike in color. By raising them, you can	
				enjoy their wonderful colors.	
0x200a	0x41	None		[Clownfish] Amphiprioninae	
				Small fish with beautiful reddish-brown color.	
				Swimming in the coral reefs of warm seas,	
				it can be seen playing in sea anemones.	
0x215e	0x41	None		[Altum Angelfish] Pterophyllum altum	
				Beautiful fish called the phantom tropical fish.	
				It can only live in the purest of waters,	
				and dies if microorganisms proliferate.	
lp_middlefish
0x242b	0x36	Choice		Giant Isopod	
0x244f	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x248b	0x36	Choice		Shrimp	
0x24a9	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x24e5	0x36	Choice		Crab	
0x2501	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x253d	0x36	Choice		Nautilus	
0x255d	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x2599	0x36	Choice		Moon Jellyfish	
0x25bf	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x25fb	0x36	Choice		Northern Sea Nettle	
0x2626	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x2662	0x36	Choice		Nomura's Jellyfish	
0x268c	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x26c8	0x36	Choice		Portuguese Man o' War	
0x26f5	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x2731	0x36	Choice		Goosefish	
0x2752	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x278e	0x36	Choice		Deep-sea Hatchetfish	
0x27b9	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x27f5	0x36	Choice		Stoplight Loosejaw	
0x2818	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x2854	0x36	Choice		Whiptail Gulper Eel	
0x287f	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x289b	0x36	Choice		Quit	mp_0002 0x433f
0x29f7	0x41	None		[Shrimp] Decapoda	
				Aquatic crustacean with many parts.	
				They are distributed throughout the world. In some	
				regions, they are seen as a symbol of longevity.	
0x2c1f	0x41	None		[Crab] Brachyura	
				Aquatic crustacean with a large pair of pincers.	
				They have the strange property of only being able	
				to walk sideways, and it is easy to capture them.	
0x2e54	0x41	None		[Nautilus] Nautilidae	
				Large shellfish living in tropical waters.	
				It is an ancient species. Their fossils have	
				been found even in ancient geological strata.	
0x307e	0x41	None		[Giant Isopod] Bathynomus giganteus	
				Large sea arthropod.	
				Living in the deep sea, it consumes the corpses of animals.	
				The "cleaner of the seas" that returns the living to dust.	
0x32ba	0x41	None		[Moon Jellyfish] Aurelia	
				Sea animal floating on the waves.	
				Nearly colorless and transparent, it uses the tentacles	
				beneath its umbrella to eat plankton and the like.	
0x34f6	0x41	None		[Northern Sea Nettle] Chrysaora melanaster	
				Jellyfish with 16 red stripes on its umbrella.	
				When it is washed ashore and dries, the	
				poison in its tentacles becomes a fine	
				powder that causes violent sneezing.	
0x3752	0x41	None		[Nomura's Jellyfish] Nemopilema	
				A large jellyfish.	
				For its thick, soft gelatin quality,	
				the umbrella is eaten as food.	
0x3956	0x41	None		[Portuguese Man o' War] Physalia physalis	
				Jellyfish with various organs suspended below the umbrella.	
				Because sharp pain runs through the body if stung,	
				it has earned the name "electric jellyfish."	
0x3bac	0x41	None		[Goosefish] Lophiidae	
				Deep-sea fish with a shining antenna on its head.	
				Because in the deep sea there is not much bait,	
				it lures its prey with light and eats it.	
0x3ddc	0x41	None		[Stoplight Loosejaw] Malacosteus niger	
				Deep-sea fish with a huge jaw at its end.	
				When it sees luminescent prey below,	
				it violently attacks.	
0x3fef	0x41	None		[Whiptail Gulper Eel] Saccopharyngidae	
				Deep-sea fish with a grotesque head.	
				With a long, thin body and a strangely	
				large jaw, it swallows its prey whole.	
0x4217	0x41	None		[Deep-sea Hatchetfish] Sternoptychidae	
				Deep-sea fish whose whole body is luminescent.	
				Even when not luminescent, its body is silver like a mirror,	
				reflecting its surroundings and confusing its enemies.	
lp_largefish
0x45e5	0x36	Choice		Catfish	
0x4604	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x4640	0x36	Choice		Swordfish	
0x4661	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x469d	0x36	Choice		Coelacanth	
0x46bf	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x46fb	0x36	Choice		Alligator Gar	
0x4720	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x475c	0x36	Choice		Octopus	
0x477b	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x47b7	0x36	Choice		Squid	
0x47d4	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x4810	0x36	Choice		Sea Anemone	
0x4833	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x486f	0x36	Choice		Sea Cucumber	
0x4893	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x48cf	0x36	Choice		Whale Shark	
0x48f2	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x492e	0x36	Choice		Ocean Sunfish	
0x494f	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x498b	0x36	Choice		Ray	
0x49a6	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x49e2	0x36	Choice		Hammerhead Shark	
0x4a0a	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x4a26	0x36	Choice		Quit	mp_0002 0x433f
0x4aac	0x41	None		[Swordfish] Xiphioidei	
				Large fish whose jaw is long and sharp.	
				Swimming at high speed in the temperate	
				zone, its speed has no equal.	
0x4be9	0x41	None		[Coelacanth] Coelacanthiformes	
				Ancient fish living in the deep sea.	
				Though once thought to be extinct, living	
				specimens have been found in recent years.	
0x4d3c	0x41	None		[Japanese Catfish] Silurus asotus	
				Fish with a flat face and long whiskers.	
				They habitually prefer river and sea bottoms.	
				It is said they can sense earthquake portents.	
0x4e93	0x41	None		[Alligator Gar] Atractosteus spatula	
				Large fish with a mouth that sticks out.	
				Because of its hard scales and large body, it has hardly any	
				natural enemies. It feeds leisurely on fish and crustaceans.	
0x5013	0x41	None		[Octopus] Octopoda	
				Soft-bodied organism with 8 limbs.	
				Each limb is outfitted with large suckers.	
				It prefers to live in cramped places.	
0x5150	0x41	None		[Squid] Decapodiformes	
