mp_0116					
init					
0x847	0x06	Serpent		ANI_SIT1	
0xa21	0x06	Serpent		ANI_SIT1	
talk_Serpent					
0xba0	0x98	Serpent		With this, the preparations for the Star Festival	
				are almost done. Our ancestors of Remnant Island	
				will be pleased with this year's abundant harvest.	
0xc47	0x98	Serpent		Good job, Nayuta and the Great Fairy.	
				Allow me to thank you again.	
0xce1	0x98	Serpent		O Great Fairy...!	
0xd0e	0x98	Serpent		I thought I saw a blinding flash of light from	
				the cape heralding your return. I never thought	
				you would again grace us with your presence!	
0xd8d	0x98	NOI		Wh-What the...?	
0xdbe	0x98	ALTO		The elder seems to think Noi	
				is some sacred being, you see...	
0xe0a	0x98	Serpent		I hear this Great Fairy is different	
				from the one from before... 	
				Please, make yourself at home.	
0xe71	0x98	Serpent		All of us here at the island	
				are delighted to have you.	
0xec4	0x98	NOI		Th-Thank you...	
0xf2b	0x98	Serpent		As the Star Festival approaches,	
				it seems the Great Fairy has graced	
				us with her presence once again...!	
0xfa6	0x98	Serpent		Last year's was canceled due to the	
				abnormalities, so we must make this	
				year's even livelier than normal.	
0x104d	0x98	Serpent		Great Fairy, please, make yourself at home.	
0x108d	0x98	Serpent		All of us here at the island	mp_0116 0xe71
				are delighted to have you.	
0x1118	0x98	Serpent		Nayuta, you work hard	
				every day with your	
				Handyman Shop work.	
0x1176	0x98	Serpent		You've been very helpful to	
				all of us here in the village.	
0x11ca	0x98	ALTO		Haha, that's my job.	
0x1209	0x98	ALTO		Elder, if you need any help,	
				feel free to ask anytime.	
0x1268	0x98	Serpent		Mmhmm, yes, that's a good idea.	
0x12a8	0x98	Serpent		This year's Star Festival is coming up...	
				I hope we can rely on you for your help.	
0x133c	0x98	Serpent		Nayuta, you've been very helpful	
				to all of us here in the village.	
0x13ab	0x98	Serpent		This year's Star Festival is coming up...	mp_0116 0x12a8
				I hope we can rely on you for your help.	
0x144d	0x98	Serpent		The look of that moon...	
				No matter how much I see it, I always get	
				the feeling that the end times are near.	
0x14c3	0x98	Serpent		But as elder of Remnant Island, I have	
				a responsibility to ensure our future.	
0x1515	0x98	Serpent		Given my age, I don't have time	
				to get emotional about it... Anyway,	
				we must do what we can together.	
0x15c8	0x98	Serpent		As elder, I have a responsibility	
				to ensure our future.	
0x1615	0x98	Serpent		...For now anyway, we all	
				must do what we can.	
0x169b	0x98	Serpent		Before Master Orvus came to Remnant Island,	
				he had doubts on the meaning of 'strength.'	
