mp_3002d					
init					
0x8c9	0x06	OBJ_q38_01		ANI_RED	
0x957	0x06	OBJ_q38_02		ANI_GREEN	
0x9e7	0x06	OBJ_q38_03		ANI_BLUE	
ev_goal					
move_marker1					
close_door1_2_3					
0xbb3	0x6B	ALTO		Exclamation	
dead_EV01					
open_door_1_2_3					
Frost01					
Frost01_Cmd					
0x110b	0x06	ob_309_01		ANI_LEVER_ON	
0x114a	0x06	ob_309_01		ANI_LEVER_OFF	
Frost02					
Frost02_Cmd					
0x1214	0x06	ob_309_02		ANI_LEVER_ON	
0x1253	0x06	ob_309_02		ANI_LEVER_OFF	
Frost03					
Frost03_Cmd					
0x131d	0x06	ob_309_03		ANI_LEVER_ON	
0x135c	0x06	ob_309_03		ANI_LEVER_OFF	
Frost04					
Frost04_Cmd					
0x1426	0x06	ob_309_04		ANI_LEVER_ON	
0x1465	0x06	ob_309_04		ANI_LEVER_OFF	
Frost05					
Frost05_Cmd					
0x152f	0x06	ob_309_05		ANI_LEVER_ON	
0x156e	0x06	ob_309_05		ANI_LEVER_OFF	
ice01					
ice01_Cmd					
0x16f5	0x06	ob_309_01		ANI_10	
0x1764	0x06	ob_309_01		ANI_20	
0x17d3	0x06	ob_309_01		ANI_30	
0x1842	0x06	ob_309_01		ANI_40	
0x18b1	0x06	ob_309_01		ANI_50	
0x1920	0x06	ob_309_01		ANI_60	
0x198f	0x06	ob_309_01		ANI_70	
0x19fe	0x06	ob_309_01		ANI_80	
0x1a6d	0x06	ob_309_01		ANI_90	
0x1adc	0x06	ob_309_01		ANI_100	
ice02					
ice02_Cmd					
0x1c67	0x06	ob_309_02		ANI_10	
0x1cd6	0x06	ob_309_02		ANI_20	
0x1d45	0x06	ob_309_02		ANI_30	
0x1db4	0x06	ob_309_02		ANI_40	
0x1e23	0x06	ob_309_02		ANI_50	
0x1e92	0x06	ob_309_02		ANI_60	
0x1f01	0x06	ob_309_02		ANI_70	
0x1f70	0x06	ob_309_02		ANI_80	
0x1fdf	0x06	ob_309_02		ANI_90	
0x204e	0x06	ob_309_02		ANI_100	
ice03					
ice03_Cmd					
0x21d9	0x06	ob_309_03		ANI_10	
0x2248	0x06	ob_309_03		ANI_20	
0x22b7	0x06	ob_309_03		ANI_30	
0x2326	0x06	ob_309_03		ANI_40	
0x2395	0x06	ob_309_03		ANI_50	
0x2404	0x06	ob_309_03		ANI_60	
0x2473	0x06	ob_309_03		ANI_70	
0x24e2	0x06	ob_309_03		ANI_80	
0x2551	0x06	ob_309_03		ANI_90	
0x25c0	0x06	ob_309_03		ANI_100	
ice04					
ice04_Cmd					
0x274b	0x06	ob_309_04		ANI_10	
0x27ba	0x06	ob_309_04		ANI_20	
0x2829	0x06	ob_309_04		ANI_30	
0x2898	0x06	ob_309_04		ANI_40	
0x2907	0x06	ob_309_04		ANI_50	
0x2976	0x06	ob_309_04		ANI_60	
0x29e5	0x06	ob_309_04		ANI_70	
0x2a54	0x06	ob_309_04		ANI_80	
0x2ac3	0x06	ob_309_04		ANI_90	
0x2b32	0x06	ob_309_04		ANI_100	
QS_38_get_colors1					
0x2c63	0x06	ALTO		ANI_WAIT	
0x2d8b	0x06	NOI		ANI_SURPRISE	
0x2db4	0x98	NOI	#6A	Nayuta, this layer is...	
0x2dee	0x06	ALTO		ANI_GESTURE2	
0x2e18	0x98	ALTO	#6A	It seems like it could be red pigment.	
				...I'll collect it.	
0x2e74	0xC1	System		obtained.	mp_0000 0x7558
0x2f35	0x06	ALTO		ANI_JOY	
0x2f5a	0x98	ALTO	#6A	Red, blue and yellow colors...	
				I've collected the three pigment colors.	
0x2fc3	0x98	ALTO	#6A	Later, I'll bring them	
				to Pyxia!	
QS_38_get_colors2					
0x3216	0x06	ALTO		ANI_WAIT	
0x333e	0x06	ALTO		ANI_GESTURE2	
0x3368	0x98	ALTO	#6A	Nayuta, this layer is...	mp_3002d 0x2db4
0x33a3	0x06	NOI		ANI_JOY	
0x33c7	0x98	NOI	#6A	It seems like it could be yellow pigment.	
				...I'll collect it.	
0x3425	0x06	NOI		ANI_WAIT	
0x344a	0xC1	System		obtained.	mp_0000 0x7558
0x350b	0x06	ALTO		ANI_JOY	
0x3530	0x98	ALTO	#6A	Red, blue and yellow colors...	mp_3002d 0x2f5a
				I've collected the three pigment colors.	
0x3599	0x98	ALTO	#6A	Later, I'll bring them	mp_3002d 0x2fc3
				to Pyxia!	
QS_38_get_colors3					
0x3824	0x06	ALTO		ANI_WAIT	
0x394c	0x06	NOI		ANI_SURPRISE	
0x3975	0x98	NOI	#6A	Nayuta, this layer is...	mp_3002d 0x2db4
0x39af	0x06	ALTO		ANI_NOD	
0x39d4	0x98	ALTO	#6A	It seems like it could be blue pigment.	
				...I'll collect it.	
0x3a31	0xC1	System		obtained.	mp_0000 0x7558
0x3af2	0x06	ALTO		ANI_JOY	
0x3b17	0x98	ALTO	#6A	Red, blue and yellow colors...	mp_3002d 0x2f5a
				I've collected the three pigment colors.	
0x3b80	0x98	ALTO	#6A	Later, I'll bring them	mp_3002d 0x2fc3
				to Pyxia!	
SB_3_S12_appear_ALTO					
0x3d56	0x6B	ALTO		Exclamation	
SB_3_S12_appear_NOI					
0x3dfd	0x6B	NOI		Exclamation	
SB_3_S12_1002					
EV_3_S12_look_cage_3rd					
0x4375	0x06	ALTO		ANI_SURPRISE_WEAK	
0x43a4	0x98	ALTO		That is...	mp_0101 0x16bca
0x479a	0x06	NOI		ANI_SURPRISE	
0x47c3	0x98	NOI	#6A	A "Cage" made by Zext!	
				...at least it looks like it...	
0x485a	0x6B	ALTO		Exclamation	
0x488c	0x6B	NOI		Exclamation	
0x48e9	0x41	None	#0W#2E#030c	...I will not forgive you...I cannot forgive you...#0E	
0x49dc	0x41	None	#0W#2E#030c	The one misrepresenting himself as	
				the head of the <Mythos>...	
				Just wait...#0E	
0x4a85	0x41	None	#0W#2E#030c	With my hands, I, the <Guardian King>	
				will pass my judgment!!#0E	
0x4b29	0x6B	ALTO		Unknown	
0x4b53	0x6B	NOI		Unknown	
0x4c70	0x98	ALTO		N-Noi, do you know this person...!?	
0x4cd0	0x98	NOI	#6A	Y-Yeah...	
				It seems like he's pretty mad though...	
0x4d76	0x06	NOI		ANI_COMPLAIN	
0x4d9f	0x98	NOI	#6A	──"Algol",	
				Is that you!?	
0x4de2	0x41	None	#0W#2E#030c	...Is this voice, Noi...?#0E	
0x4e5b	0x41	None	#0W#2E#030c	There is a strange presence near...	
				Surely, this is a human...!?#0E	
0x4f8e	0x06	NOI		ANI_DEJECTED	
0x4fb7	0x98	NOI	#6A	Phew...He calmed down...	
0x4ff9	0x06	ALTO		ANI_GESTURE2	
0x5023	0x98	ALTO	#6A	U-Umm...	
				If it's alright with you, will	
				you tell us your story?	
0x508b	0x40	UNDEF		Nayuta summarized the events up until now.	
0x50de	0x41	None	#0W#2E#030c	...I see...	
				So you come and go...#0E	
0x515e	0x41	None	#0W#2E#030c	Suddenly,	
				they appeared in the temple	
				and were thinking of doing something...#0E	
0x5211	0x06	NOI		ANI_GESTURE1	
0x523a	0x98	NOI	#6A	Then, you were in	
				the temple too, Algol...	
0x528d	0x06	ALTO		ANI_THINK	
0x52b4	0x98	ALTO	#6A	They may plan to shut down the temple	
				again...	
0x530c	0x06	ALTO		ANI_WAIT	
0x5332	0x41	None	#0W#2E#030c	If your story is true,	
				that is a likely possibility.#0E	
0x53c5	0x41	None	#0W#2E#030c	However, if we consider whether	
				that man is truly the head of the <Mythos>...#0E	
0x5471	0x41	None	#0W#2E#030c	Who in the world is the "masked man"...#0E	
0x5500	0x6B	ALTO		Exclamation	
0x5532	0x6B	NOI		Exclamation	
0x5563	0x06	ALTO		ANI_THINK2	
0x558b	0x98	ALTO	#6A	The masked man...	
				The one we met before at the ruins!?	
0x5608	0x98	NOI	#6A	...That masked man has been Zext's	
				right hand man ever since he appeared	
				in <Terra>.	
0x56b4	0x98	NOI	#6A	I don't know his true identity, but	
				his skill with the sword is amazing...	
0x571f	0x98	NOI	#6A	Almost all of the four	
				<Master Gears> were stolen by him.	
0x57b1	0x98	ALTO		I haven't seen his face ever since	
				I came to <Terra>, though...	
0x580f	0x06	ALTO		ANI_GESTURE1	
0x5839	0x98	ALTO		If he captured Algol,	
				it's likely that he is	
				at the temple.	
0x5892	0x06	ALTO		ANI_WAIT4	
0x58b9	0x98	ALTO		It seems like he was more than	
				a match for Cygna, so it might	
				be good to be careful.	
0x5933	0x41	None	#0W#2E#030c	...For the present, all I can do	
				is leave the temple matters to you two.#0E	
0x59da	0x41	None	#0W#2E#030c	They captured I, strongest	
				of the wardens...#0E	
0x5a65	0x41	None	#0W#2E#030c	You should be on your guard as you go...#0E	
0x5b5d	0x06	ALTO		ANI_WAIT	
0x5bc1	0x06	NOI		ANI_NOD	
0x5be5	0x98	NOI	#6A	Wait for us, Algol!	
0x5c22	0x06	ALTO		ANI_JOY	
0x5c47	0x98	ALTO	#6A	We will definitely take back the <Temple>!	
