mp_0117					
init					
0x74a	0x06	Axe		ANI_WAIT	
talk_Carina					
0xd97	0x98	Carina		I'm happy Noi has	
				returned to the village.	
0xde2	0x98	Carina		Now the abnormalities of that	
				time are no longer occurring...	
0xe40	0x98	Carina		If it's all right with you,	
				please play with Vel	
				and Collie.	
0xec4	0x98	Carina		I'm happy Noi has	mp_0117 0xd97
				returned to the village.	
0xf0f	0x98	Carina		It would be nice if you	
				could bring back	
				Cygna and Kureha too...	
0xfa5	0x98	Carina		It looks like the coastal seas	
				are terribly stormy.	
0xff9	0x98	Carina		Though Axe said he	
				went out to fish tonight...	
				...I'm worried...	
0x1059	0x98	Carina		...God, please protect	
				my husband...	
0x109e	0x98	baby		Babu...	mp_0003 0x77d4
0x10ed	0x98	Carina		I have two cute children, you see.	
				Axe must absolutely return	
				safely.	
0x1152	0x98	Carina		...God, please protect	mp_0117 0x1059
				my husband...	
0x11cd	0x98	Carina		Truly, thank you	
				for saving Vel, but...	
0x1215	0x98	Carina		Monsters as strong as that one	
				have not appeared on the island	
				until now.	
0x127e	0x98	Carina		I'm worried...	
				I wonder just what will happen.	
0x12f5	0x98	Carina		Monsters as strong as that one	mp_0117 0x1215
				have not appeared on the island	
				until now.	
0x135e	0x98	Carina		I'm worried...	mp_0117 0x127e
				I wonder just what will happen.	
0x13e3	0x98	Carina		I can't believe scary things such	
				as that are happening on this island.	
				It was unexpected...	
0x145f	0x98	Carina		Though we were able to	
				run and hide...	
0x14a6	0x98	Carina		...I hope Kureha is all right.	
0x150e	0x98	Carina		Thank goodness Collie, Vel	
				and Axe are safe...	
0x155d	0x98	Carina		But, I'm not happy at all.	
				I hope this is the end.	
0x164c	0x98	Carina		Cygna came earlier to ask	
				us for some dried fish.	
0x169e	0x98	Carina		He took our excess and stroked	
				Collie's head while saying,	
				"May you be protected."...	
0x1713	0x98	Carina		Nayuta, are you surviving	
				together with Cygna?	
0x1762	0x98	ALTO		N-No, I don't think	
				that's the case, but...	
0x17d4	0x98	Carina		Cygna had a scary	
