mp_0114					
init					
0x512	0x06	Sculp		ANI_SIT2	
talk_Keny					
0x8bd	0x98	Keny		It's nice to be able to	
				see Noi again, but...	
				she lost her memory, right?	
0x922	0x98	Keny		But life is full of enjoyment.	
0x96d	0x98	Keny		You can always make as many new	
				memories as you want in the future.	
0x9e2	0x98	Keny		Life is full of enjoyment.	
0xa28	0x98	Keny		You can always make as many new	mp_0114 0x96d
				memories as you want in the future.	
0xaab	0x98	Keny		My, if it isn't Nayuta!	
				You've got a date with	
				Lyra today, right?	
0xb0a	0x6B	ALTO		Sweatdrop	
0xb3c	0x98	ALTO		No, we just agreed to meet...	
				How do you even know about that?	
0xb97	0x98	Keny		Heheh, never underestimate	
				the housewife community.	
0xbe6	0x98	Keny		If something happens in the village, you	
				can bet your life that word gets around!	
0xc39	0x98	ALTO		Th-That's what I get	
				from a small town...	
0xca2	0x98	Keny		Ohoho, good luck on your date.	
0xce4	0x98	Keny		We'll be rooting for you	
				from behind the bushes.	
0xd44	0x98	ALTO		(Good grief...)	
0xda9	0x98	Keny		Though it's just a rumor...	
				They say that this crazy	
				weather is only getting worse.	
0xe15	0x98	Keny		For some reason, tons of	
				people on the continent are	
				getting sick with Hell Fever...	
0xe82	0x98	Keny		Scary stuff, huh?	
				Just what is happening	
				to the world...?	
0xefe	0x98	Keny		No, this is no time to be	
				afraid of mere rumors!	
0xf41	0x98	Keny		No matter what happens, I won't be defeated.	
				Never underestimate a housewife with kids!	
0xffb	0x98	Keny		Oh, man. He is in for it now!	
0x1068	0x98	Keny		But still, the only thing that	
				kept Boote from getting hurt	
				was Dorado, it seems.	
0x10e5	0x98	Keny		I'll have to make him cookies	
				later to thank him.	
0x1156	0x98	Keny		Oh my... You two seem like you're	
				feeling back to your normal selves.	
0x11bd	0x98	Keny		Hehe, that's the way it should be.	
				We all have a lot of difficulties to	
				overcome, but we can do it together.	
0x1261	0x98	Keny		It's kinda dreary outside, isn't it?	
				We've been having some crazy weather.	
0x12bf	0x98	Keny		Since this weather started, a lot of	
				crops everywhere suddenly started dying.	
0x132a	0x98	Keny		Our crops are still fine, but...	
				Jessica hasn't been producing as	
				much milk as before...	
0x138f	0x98	Keny		Ah, there's nothing good to say about this	
				situation... All we can do during a time	
				like this is try to power through it.	
0x1443	0x98	Keny		All we can do during a time like this	
				is try to power through it. Time to	
				take out the emergency food supplies.	
0x14bf	0x98	Keny		While the men are all working,	
				Eartha and I have been making and	
				distributing food for everyone.	
0x1574	0x98	Keny		Nayuta, don't overdo it and	
				go do something dangerous.	
0x15cd	0x98	Keny		If you got hurt or anything,	
				Eartha would be sad, you know.	
0x1611	0x98	ALTO		Yeah, I know... I promise	
				I'll come back in one piece.	
0x1661	0x98	ALTO		And of course, I'll have Creha with me.	
0x16a6	0x98	Keny		Ahaha, that's my boy, Nayuta!	
0x1716	0x98	Keny		At any rate, be careful.	
0x1754	0x98	Keny		If you got hurt or anything,	mp_0114 0x15cd
				Eartha would be sad, you know.	
0x17ce	0x98	Keny		Ah, this can't be good...	
0x1804	0x98	Keny		The weather has never been like	
				this ever since I came to Remnant	
				Island after I got married.	
0x1883	0x98	Keny		After what happened to Eartha...	
				I'll have to be careful not to	
				let Boote get sick too.	
0x1920	0x98	Keny		The weather has never been like	mp_0114 0x1804
				this ever since I came to Remnant	
				Island after I got married.	
0x199f	0x98	Keny		After what happened to Eartha...	mp_0114 0x1883
				I'll have to be careful not to	
				let Boote get sick too.	
0x1a30	0x98	Keny		The whole island is going nuts over	
				this Creha girl helping everyone.	
0x1a8c	0x98	Keny		The way she talks is a little odd.	
				She seems unreliable at first, but	
				picks up things unexpectedly fast.	
0x1b26	0x98	Keny		I wonder if she will help with our field again.	
				We're short of hands for the harvest season.	
0x1bb6	0x98	Keny		I hear a beautiful young lady is	
				staying at your place, Nayuta.	
0x1c11	0x98	Keny		I saw her earlier.	
				She was very graceful.	
0x1c64	0x98	Keny		She has a somewhat regal air about her.	
				Maybe she's the daughter of a noble.	
0x1d0c	0x98	Keny		Ah... I'm so relieved.	
				Thank goodness Eartha	
				recovered from her illness.	
0x1d67	0x98	Keny		Nayuta, if you're ever in any	
				trouble in the future, don't	
				hesitate to tell me, okay?	
0x1dc9	0x98	Keny		The adults of this village are	
				your foster parents, after all.	
0x1e4a	0x98	Keny		Nayuta, if you're ever in any	mp_0114 0x1d67
				trouble in the future, don't	
				hesitate to tell me, okay?	
0x1eac	0x98	Keny		The adults of this village are	mp_0114 0x1dc9
				your foster parents, after all.	
0x1f21	0x98	Keny		This isn't good...	
				I've gotta go visit her.	
0x1f6c	0x98	Keny		Hmm, I'll bring tomatoes, and carrots, and...	
				maybe I shouldn't bring eggplant...	
0x201a	0x98	Keny		That Boote, he even lied	
				to Sasha to help him hide.	
0x2063	0x98	Keny		Jeez, this definitely deserves	
				some kind of punishment.	
0x20ab	0x98	Keny		I should get Dr. Hydrol to	
				prescribe him even bitterer	
				medicine than before.	
0x2162	0x98	Keny		You know, Dr. Hydrol should	
				be coming to the island soon.	
0x21c8	0x98	Keny		It's really helpful of the doctor	
				to come all the way here～.	
0x221f	0x98	Keny		If any of us comes down with a cold,	
				it's not exactly a short walk to the	
				Saint Cerise Medical Clinic.	
0x22a1	0x98	Keny		Looks like Dr. Hydrol is here.	
0x22e2	0x98	Keny		Hehe, he's always such a big help.	
				I should share some vegetables with him.	
0x23a6	0x98	Keny		I was suddenly given a	
				present out of nowhere...	
				That was a nice surprise.	
0x2421	0x98	Keny		You were the one who chose this	
				flower for me, Nayuta, weren't you?	
				Heheh, I must thank you, too.	
0x24ab	0x98	Keny		I was suddenly given a	
				present out of nowhere...	
0x2507	0x98	Keny		I can't believe he's still worried about	
				our wedding anniversary the other day.	
0x2565	0x98	Keny		Hehe, that's just	
				like my husband.	
0x25e2	0x98	Keny		If you're looking for our	
				Boote, he went to play in	
				the new ruins that fell.	
0x2640	0x98	Keny		He's collecting star shards.	
				Heh, he never gets tired of those things.	
0x26ae	0x98	Keny		Well, they're such beautiful stones, it's	
				understandable to want to collect them.	
0x2740	0x98	Keny		I remember you collect star	
				shards too, don't you?	
0x27a1	0x98	Keny		Well, they're such beautiful stones, it's	mp_0114 0x26ae
				understandable to want to collect them.	
0x2841	0x98	Keny		Whoa, that just scared the life out of me...	
				That was more ruins falling, wasn't it?	
0x289d	0x98	Keny		Our Boote ran off to see it,	
				and now you're going to look	
				at it too, right?	
0x28fd	0x98	Keny		Heheh, I won't stop you, but make	
				sure to be careful on your way.	
0x297a	0x98	Keny		I'm used to having small	
				pieces of rubble fall, but...	
0x29d1	0x98	Keny		Goodness, this is going to	
				be a big mess to clean up.	
0x2a52	0x98	Keny		My, is that Nayuta?	
				Long time no see!	
0x2a9a	0x98	ALTO		Hello, Mrs. Canie...	
0x2acc	0x98	Keny		Shuddap!!	
0x2af5	0x98	Keny		It's─just─Canie.	
				...Got it?	
0x2b35	0x6B	ALTO		Sweatdrop	
0x2b67	0x98	ALTO		...Hello, Canie.	
0x2b9f	0x98	Keny		Ahaha, very good!	
0x2bd0	0x98	Keny		Can you play with	
				my Boote again	
				while you are here?	
0x2c25	0x98	Keny		He's been pretty sad while	
				you and Cygna were away.	
0x2c77	0x98	ALTO		Ahaha, is that so?	
				Got it, Mrs. Can─	
0x2cb8	0x98	Keny		Hmm? (*grin*)	
0x2ce4	0x98	ALTO		...C-Canie.	
0x2d4e	0x98	Keny		Hehe, you're as nice and	
				adorable as ever, Nayuta.	
0x2d8f	0x98	Keny		And... I heard you restarted	
				the Handyman Shop with Cygna?	
0x2de4	0x98	Keny		Ahaha, way to go!	
				Maybe I'll ask you to help	
				with the field work again～.	
0x2e5c	0x98	ALTO		Hahaha, I'll be looking	
				forward to it, M..uh, Canie.	
0x2ed2	0x98	Keny		You and Cygna are both so	
				energetic and vibrant!	
				That's nice～.	
0x2f38	0x98	Keny		Maybe I can negotiate	
				with Eartha and trade	
				you for my own son.	
0x2f97	0x6B	ALTO		Sweatdrop	
talk_Bootie					
0x3011	0x98	Bootie		Hey, Nayuta! Look at these star shards!	
0x305c	0x98	Bootie		I got a ton of them at the	
				beach the other day～!	
0x30a5	0x98	ALTO		Oh? Good job.	
0x30d3	0x98	ALTO		(We can still view scenery	
				 from inside star shards.)	
0x312f	0x98	ALTO		(Now that we've separated from Terra,	
				 I wonder if one day we won't be able	
				 to find any more of them at all...)	
0x31b2	0x98	Bootie		...Hey, you seem kinda down.	
				You should be more surprised!	
0x3202	0x98	ALTO		A-Ahaha, sorry.	
0x3259	0x98	Bootie		Tch, and I finally got to show	
				you my star shards, too...	
0x32b2	0x98	Bootie		...Lighten up a little.	
0x331f	0x98	Bootie		This time, my mom was	
				super worried about me...	
0x336f	0x98	Bootie		This isn't how a man behaves, right?	
				I've gotta be more careful from now on.	
0x33ee	0x98	Bootie		You can't be a man if you keep	
				worrying your mom all the time.	
0x3441	0x98	Bootie		I think I'll sit still	
				at home for a while...	
0x34c9	0x98	Bootie		Nayuta, the fact you've been	
				so busy lately has something	
				to do with them, doesn't it? 	
0x3544	0x98	Bootie		...Hmph, you sneaking around	
				like this is a little annoying.	
0x35a3	0x98	Bootie		...Well, good luck with that,	
				Nayuta. For that Creha girl.	
0x3627	0x98	Bootie		...Well, good luck with that,	mp_0114 0x35a3
				Nayuta. For that Creha girl.	
0x3683	0x98	Bootie		And when you come back safe,	
				you better have plenty of	
				stories to tell me.	
0x3731	0x98	Bootie		I was just collecting star	
				shards on the cape earlier...	
0x378c	0x98	Bootie		A girl with white clothes	
				and silver hair showed up...	
				She picked up a shard for me.	
0x37fd	0x98	Bootie		...She didn't say a word, but	
				she had such beautiful eyes...	
0x3866	0x98	Bootie		...You know, nevermind.	
				I-I never get nervous	
				around girls, got it!?	
0x38f5	0x98	Bootie		Damn, this is some serious stuff.	
0x3938	0x98	Bootie		I think I'll take a break from	
				collecting star shards for a while.	
0x39c8	0x98	Bootie		Hey, Nayuta, what's up with you...?	
0x3a06	0x98	Bootie		...Y-You...did good	
				a while back there.	
0x3a46	0x98	Bootie		Well, I'll give you credit	
				where it's due. Rejoice.	
0x3a7b	0x6B	ALTO		Sweatdrop	
0x3aad	0x98	ALTO		Thanks, Boote... You're kinda	
				stubborn, ya know that?	
0x3af8	0x98	Bootie		Shut. It.	
0x3b54	0x98	Bootie		That sounds like the kind	
				of thing Cygna would say.	
0x3baf	0x98	Bootie		...Speaking of which, I haven't	
				seen Cygna around recently.	
				What is he even doing?	
0x3c55	0x98	Bootie		I dunno...	
				Eartha collapsed...	
0x3cac	0x98	Bootie		H-Here, Nayuta... Lemme give	
				you some of my star shards.	
0x3d05	0x98	Bootie		So, umm...	
				Cheer up...	
0x3d41	0x98	ALTO		...Haha, thanks, Boote.	
				I'll just accept the gesture.	
0x3dc0	0x98	Bootie		Don't be such a prick!	
				It's just...my collection	
				grew too big...	
0x3e1f	0x98	Bootie		It's not like I want to	
				cheer you up or anything.	
0x3eb5	0x98	Bootie		Oh... Nayuta! I didn't	
				know you were back!	
0x3ef5	0x98	ALTO		Hey, Boote.	
				Have you been well?	
0x3f33	0x98	Bootie		Heheh, I, Boote,	
				am ALWAYS well.	
0x3f74	0x98	Bootie		...Don't worry about that.	
				Bring out the gifts already.	
0x3fcc	0x6B	ALTO		Sweatdrop	
0x3ffe	0x98	ALTO		Ahaha, just like that...?	
				...Hey, that reminds me.	
0x405a	0x98	ALTO		I was in such a rush to board the ferry,	
				I forgot to buy some souvenirs...	
0x40b2	0x98	Bootie		Wh-What!?	
				I asked you to!	
0x40eb	0x98	Bootie		I was so excited for Saint Cerise's	
				specialty Harbor Souffle...!	
				Stupid Nayuta!	
0x416e	0x98	ALTO		S-Sorry, sorry.	
				I'll get you one next time.	
0x41c6	0x98	ALTO		(Hmm, he's still as	
				 greedy as ever.)	
0x4242	0x98	Bootie		Forgetting to buy souvenirs...	
				You're really stupid, Nayuta.	
0x429f	0x98	Bootie		Wanna see my new star shards?	
0x42f6	0x98	ALTO		Broken star shards...	
				Looks like you've	
				collected a lot.	
0x4351	0x98	ALTO		(That's a lot more than I have in my room...	
				 I've gotta get him to show me next time. ♪)	
0x43ef	0x98	Bootie		Forgetting to buy souvenirs...	mp_0114 0x4242
				You're really stupid, Nayuta.	
0x444c	0x98	Bootie		Wanna see my new star shards?	mp_0114 0x429f
talk_Sculp					
0x453d	0x98	Sculp		Heya Nayuta, I've got	mp_0000 0x7935
				a question for you.	
0x4590	0x98	ALTO		Eh, for me?	mp_0000 0x7988
				What is it?	
0x45d3	0x98	Sculp		I actually heard this	mp_0000 0x79cb
				from Antlia recently...	
0x462b	0x98	Sculp		Apparently using fertile soil	mp_0000 0x7a23
				will greatly improve crop yield.	
0x4685	0x98	Sculp		It's supposed to be better than manure,	mp_0000 0x7a7d
				and pretty popular on the continent.	
0x46e7	0x98	Sculp		But here on Remnant Island,	mp_0000 0x7adf
				I can't find any good soil...	
				Do you have any ideas, Nayuta?	
0x475f	0x98	ALTO		Hmm, fertile soil, huh?	mp_0000 0x7b57
				I don't think so.	
0x47b8	0x98	ALTO		To begin with, Remnant Island soil	mp_0000 0x7bb0
				is probably rocky and full of salt...	
0x4820	0x98	Sculp		I thought that might be the case...	mp_0000 0x7c18
				If you say so, it must be true.	
0x487d	0x98	Sculp		Haha, it seems like it's	mp_0000 0x7c75
				nothing but a fantasy for	
				us here, eh? Sorry, my bad.	
0x48da	0x98	Sculp		But if you ever do find some	mp_0000 0x7cd2
				good soil somewhere, it'd be	
				great if I could use it.	
0x494c	0x98	Sculp		Just keep an eye out for it.	mp_0000 0x7d44
0x498e	0x98	ALTO		Yeah, got it.	mp_0000 0x7d86
0x49bb	0x98	ALTO		(Fertile soil, huh?	mp_0000 0x7db3
				 If I find any, Maybe I should	
				 try bringing it to Sculp?)	
0x4b12	0x98	Sculp		If they come again, I have to	
				at least protect my family.	
0x4b73	0x98	Sculp		And you've got to do whatever it	
				takes to save Creha from them, too.	
0x4bba	0x98	Sculp		That's a man's responsibility...	
				This time, it's yours, too.	
0x4c2f	0x98	Sculp		This wound they gave me hurts...	
				But I must protect my family without fail.	
0x4c9d	0x98	Sculp		And you've got to do whatever it	mp_0114 0x4b73
				takes to save Creha from them, too.	
0x4d00	0x98	Sculp		This rose that never wilts...	
				Canie seems to love it.	
0x4d5a	0x98	Sculp		Gee, thanks, Nayuta.	
				I can't thank you enough.	
talk_Sculp_add					
0x4df0	0x98	Sculp		Hmm!? Hey, Nayuta...	mp_0000 0x974f
				Isn't that pretty good soil!?	
0x4e44	0x98	Sculp		It's dark, has a soft texture and a fragrant,	mp_0000 0x97a3
				earthy scent... There's no mistaking it─	
				It's of excellent quality.	
0x4ed1	0x98	ALTO		Yeah, I actually found it somewhere...	mp_0000 0x9830
0x4f1b	0x98	ALTO		Oh right, if you want it,	mp_0112 0x10b83
				shall I give it to you?	
0x4fa6	0x98	Sculp		Oh, what a big help!	mp_0000 0x9907
0x4fdb	0x98	Sculp		If I have this, I'll be able to	mp_0000 0x993c
				quickly raise vegetables and	
				have more free time than usual.	
0x5056	0x98	Sculp		...By the way, Sasha from the general	mp_0000 0x99b7
				store came by and said she wanted to	
