system
gameover
return_point
0x22c	0x6B	NOI		Unknown	
0x292	0x06	NOI		MOT_PANIC	
0x2d2	0x06	ALTO		ANI_KNOCKDOWN2	
0x2fe	0x06	NOI		ANI_PANIC	
goal_stage
0x583	0x07	System	#4C	You have conquered the fourth season 	
				of Forest Continent Oltapia.	
0x5d5	0x07	System	#4C	As a special reward, an additional function	
				has been added to the Astrolabe.	
0x6d8	0x07	System	#4C	You have conquered the fourth season 	
				of Abyss Continent Rieseweld.	
0x72b	0x07	System	#4C	As a special reward, an additional function	system 0x5d5
				has been added to the Astrolabe.
0x82e	0x07	System	#4C	You have conquered the fourth season 	
				of Holy Mountain Continent Heimmel.	
0x889	0x07	System	#4C	As a special reward, an additional function	system 0x5d5
				has been added to the Astrolabe.
0x98c	0x07	System	#4C	You have conquered the fourth season 	
				of Origin Continent La Worg.	
0x9de	0x07	System	#4C	As a special reward, an additional function	system 0x5d5
				has been added to the Astrolabe.
jamp_dai01
jamp_dai_half
fsw_crystal
MoveTo
tuto_arts_change
0x17d8	0x07	System	#4C	Noi has become able	
				to equip additional arts.	
0x1810	0x07	System	#4C	You can quickly swap between them	
				in battle by pressing the L button.	
training_Aulbath
0x188f	0x98	Aulbath		There is nothing more	
				I can teach you.	
0x18d7	0x98	Aulbath		If you are how you are now,	
				you should be able to overcome	
				any difficulties ahead.	
0x1944	0x98	Aulbath		You need not hesitate, no matter the	
				obstacle. Push on, following the path	
				that you believe in.	
0x1a8c	0x98	Aulbath		Hmm, I can see that you	
				have tested yourself.	
0x26b3	0x06	Aulbath		ANI_WAIT0	
0x26dd	0x98	Aulbath		Now then...	
				I shall grant you this equipment.	
0x272c	0x98	Aulbath		Please wait a moment.	
0x2863	0x06	Aulbath		ANI_HANDOVER	
0x28b8	0xC1	System		obtained.	mp_0000 0x7558
0x2925	0xC1	System		obtained.	mp_0000 0x7558
0x2992	0xC1	System		obtained.	mp_0000 0x7558
0x29ff	0xC1	System		obtained.	mp_0000 0x7558
0x2a6c	0xC1	System		obtained.	mp_0000 0x7558
0x2acf	0x06	Aulbath		ANI_GESTURE2	
0x2b1c	0x98	Aulbath		I used it when I was younger.	
0x2b5a	0x98	Aulbath		I'm sure it will be useful to you.	
0x2bb5	0x98	Aulbath		This was handed down in a certain	
				region, and it is said that it has	
				the power of exorcism.	
0x2c31	0x98	Aulbath		I'm sure it will be useful to you.	system 0x2b5a
0x2c8c	0x98	Aulbath		I obtained it when I was young.	
				It is thought to be a magic sword.	
0x2ce9	0x98	Aulbath		Though handling it is difficult,	
				I'm sure it will prove useful.	
0x2d64	0x98	Aulbath		This is battle gear that I received	
				from a certain character while	
				traveling in the East.	
0x2ddf	0x98	Aulbath		Though handling it is difficult,	system 0x2ce9
				I'm sure it will prove useful.
0x2e5a	0x98	Aulbath		I obtained it while traveling	
				in an unexplored region.	
0x2eb3	0x98	Aulbath		This sword is still burdened	
				with a great destiny...	
				You may be able to master it.	
0x2f30	0x06	ALTO		ANI_OJIGI	
0x2f57	0x98	ALTO	#6A	I'll use it wisely!	mp_4099 0x728c
0x2f9b	0x06	Aulbath		ANI_WAIT0	
0x2fc5	0x98	Aulbath		Hmm, now, I think I will	
				give you this equipment...	
0x3020	0x98	Aulbath		So, you have already received	
				something like this before.	
				Then I give you this instead.	
0x308d	0x06	Aulbath		ANI_HANDOVER	
0x30c2	0x40	UNDEF		Accepted some shining stones.	
0x3108	0xC1	System		obtained.	mp_0000 0x7558
0x3189	0x06	Aulbath		ANI_GESTURE2	
0x31b6	0x98	Aulbath		Never tire, and always endeavor	
				to train yourself.	
0x3201	0x98	ALTO	#6A	Yes...!	mp_0001 0xfd91
0x3252	0x06	Aulbath		ANI_WAIT2	
0x329c	0x98	Aulbath		Now then...	
				I shall grant you a new skill.	
0x330a	0x98	Aulbath		Now then... This time, I will	
				instruct you in the use of one	
				of the secret techniques.	
0x338b	0x98	Aulbath		Now then...	
				I have prepared a new	
				training lesson for you.	
0x33e0	0x98	Aulbath		I shall begin right away.	
				...Are you ready?	
0x342c	0x06	ALTO		ANI_NOD	
0x3451	0x98	ALTO	#6A	Yes...	
				Thank you for training me!	
0x3504	0x06	ALTO		ANI_KEN_WO_KAMAERU_A_2	
0x3557	0x06	Aulbath		ANI_WAIT3	
0x36d2	0xC1	System		#3CLearned technique 『Spinning Cut』!	mp_0002 0xb046
0x37a8	0xC1	System		#3CLearned technique 『Down Thrust』!	mp_0002 0xb13a
0x387d	0xC1	System		#3C『Mastery: One-Handed Swords ①』 learned!	mp_0002 0xb22d
0x395a	0xC1	System		#3CLearned 『Guard』!	mp_0002 0xb328
0x3a1f	0xC1	System		#3CLearned 『Air Evasion』!	mp_0002 0xb40b
0x3aea	0xC1	System		#3CLearned secret technique 『Meteor Attack』!	mp_0002 0xb4f4
0x3bee	0xC1	System		#3CLearned technique 『Kamaitachi』!	mp_0002 0xb71c
0x3cc2	0xC1	System		#3C『CHAIN』 has been strengthened!	mp_0002 0xb80e
0x3dbb	0xC1	System		#3C『Magic Charge』 has been strengthened!	mp_0002 0xb8ff
0x3e95	0xC1	System		#3C『Mastery: Two-Handed Swords ①』 learned!	mp_0002 0xbb23
0x3f72	0xC1	System		#3CLearned secret technique 『Vacuum Blade』!	mp_0002 0xbc1e
0x4075	0xC1	System		#3C『Mastery: One-Handed Swords ②』 learned!	mp_0002 0xbd19
0x4178	0xC1	System		#3C『CHAIN Bonus』 has been strengthened!	mp_0002 0xbf40
0x4277	0xC1	System		#3CLearned technique 『Swallow Return』!	mp_0002 0xc037
0x434f	0xC1	System		#3C『Evasion』 improved!	mp_0002 0xc259
0x4443	0xC1	System		#3C『Mastery: Two-Handed Swords ②』 learned!	mp_0002 0xc345
0x4546	0xC1	System		#3CLearned secret technique 『Divine Wind』!	mp_0002 0xc440
0x4646	0xC1	System		#3CLearned 『Counter』!	mp_0002 0xc538
0x4733	0xC1	System		#3C『Mastery: One-Handed Swords ③』 learned!	mp_0002 0xc61d
0x4836	0xC1	System		#3C『Magic Charge』 has been strengthened further!	mp_0002 0xc718
0x493e	0xC1	System		#3C『CHAIN』 has been strengthened further!	mp_0002 0xc818
0x4a3f	0xC1	System		#3C『Guard』 improved!	mp_0002 0xc911
0x4b31	0xC1	System		#3C『Consecutive Evasion』 learned!	mp_0002 0xc9fb
0x4c2a	0xC1	System		#3C『Mastery: Two-Handed Swords ③』 learned!	mp_0002 0xcaec
0x4d2d	0xC1	System		#3CLearned secret technique 『Fallen Lotus』!	mp_0002 0xcbe7
0x561a	0x98	ALTO		*huff*, *huff*...	mp_7098 0x6680
				I-I did it...
0x5656	0x98	Aulbath		Hmm, you seem to have
				mastered a new skill.	
0x56aa	0x98	Aulbath		By all means, please use	
				it effectively in your	
				upcoming battles.	
0x5736	0x98	ALTO		*huff*, *huff*...	
				...Master, I did it!!	
0x577a	0x98	Aulbath		Hmm, you seem to have	system 0x5656
				mastered a new skill.
0x57ce	0x98	Aulbath		Later, you should test 	
				out that secret technique	
				on your own.	
0x583f	0x98	ALTO		*huff*, *huff*...	mp_7099c 0x4f96
0x586e	0x98	Aulbath		Hmm, this is it.	
0x58a7	0x98	Aulbath		Continue training and open up a	
				new state of mind. Hereafter, do	
				not abandon your concentration.	
0x5971	0x06	ALTO		ANI_NOUTOU	
0x59de	0x06	ALTO		ANI_OJIGI	
0x5a05	0x98	ALTO	#6A	Thank you, Master!	
0x5b81	0x06	Aulbath		ANI_WAIT3	
0x5bab	0x6B	Aulbath		Ellipsis	
0x5be0	0x98	Aulbath		...There is nothing	
				more I can teach you.	
0x5c2e	0x98	Aulbath		To have come this	
				far at your age...	
0x5c74	0x06	Aulbath		ANI_NOD	
