mp_4002d
init
ev_goal
ev_hint01
0x4ef	0x07	System	#i#359c	Offer up the [Color of Sea] and inspect me.	
0x6e6	0x07	System	#i#359c	Offer up the [Color of Sea] and inspect me.	mp_4002d 0x4ef
ev_hint02
0x7ba	0x07	System	#i#359c	Offer up four different colors, and inspect me.	
0x14e5	0x07	System	#i#359c	Offer up four different colors, and inspect me.	mp_4002d 0x7ba
0x1585	0x07	System	#i#359c	Offer the [Color of Flame], [Color of Trees]	
				[Color of Sea], and [Color of Darkness].	
0x15f6	0x07	System	#i#359c	The darkness is close to the trees and ocean.	
				The tree is above the fire, the sea is to the	
				right of the flame. You must present all three.	
0x169a	0x06	ob_400_01		ANI_WAIT	
0x16c5	0x06	ob_400_02		ANI_WAIT	
0x16f0	0x06	ob_400_03		ANI_WAIT	
0x171b	0x06	ob_400_04		ANI_WAIT	
0x195e	0x07	System	#i#359c	Offer the [Color of Flame] and [Color of Trees]	mp_4002d 0x1585
				[Color of Sea] and [Color of Darkness].	
0x19cf	0x07	System	#i#359c	The darkness is close to the trees and ocean,	mp_4002d 0x15f6
				The trees are above the fire, the sea is to the right of the flame.	
				You must offer them up.	
ev_ob_400_00
0x1aeb	0x06	ob_400_00		ANI_CHANGE_RED	
0x1b5c	0x06	ob_400_00		ANI_CHANGE_GREEN	
0x1bcf	0x06	ob_400_00		ANI_CHANGE_BLUE	
0x1c41	0x06	ob_400_00		ANI_CHANGE_PURPLE	
0x1cb5	0x06	ob_400_00		ANI_CHANGE_RED2	
point00
ev_ob_400_01
0x1dc3	0x06	ob_400_01		ANI_CHANGE_RED	
0x1e34	0x06	ob_400_01		ANI_CHANGE_GREEN	
0x1ea7	0x06	ob_400_01		ANI_CHANGE_BLUE	
0x1f19	0x06	ob_400_01		ANI_CHANGE_PURPLE	
0x1f8d	0x06	ob_400_01		ANI_CHANGE_RED2	
point01
ev_ob_400_02
0x209b	0x06	ob_400_02		ANI_CHANGE_RED	
0x210c	0x06	ob_400_02		ANI_CHANGE_GREEN	
0x217f	0x06	ob_400_02		ANI_CHANGE_BLUE	
0x21f1	0x06	ob_400_02		ANI_CHANGE_PURPLE	
0x2265	0x06	ob_400_02		ANI_CHANGE_RED2	
point02
ev_ob_400_03
0x2373	0x06	ob_400_03		ANI_CHANGE_RED	
0x23e4	0x06	ob_400_03		ANI_CHANGE_GREEN	
0x2457	0x06	ob_400_03		ANI_CHANGE_BLUE	
0x24c9	0x06	ob_400_03		ANI_CHANGE_PURPLE	
0x253d	0x06	ob_400_03		ANI_CHANGE_RED2	
point03
ev_ob_400_04
0x264b	0x06	ob_400_04		ANI_CHANGE_RED	
0x26bc	0x06	ob_400_04		ANI_CHANGE_GREEN	
0x272f	0x06	ob_400_04		ANI_CHANGE_BLUE	
0x27a1	0x06	ob_400_04		ANI_CHANGE_PURPLE	
0x2815	0x06	ob_400_04		ANI_CHANGE_RED2	
point04
battle_boss
0x28e7	0x6B	ALTO		Exclamation	
dead_EV01
door01_open
fog_off
fog_on
