mp_0002
init
talk_Aulbath_sub
0xc54	0x98	Aulbath		Please give that Star Shard	
				to Cygna when he awakens.	
0xcab	0x98	Aulbath		Even though it will be a happy time...	
				Don't forget that.	
0xd06	0x98	Aulbath		And, if you plan to bring him and Kureha	
				here once again,	
				I plan to give them a warm welcome.	
0xd84	0x98	Aulbath		Though it has been a short time,	
				I work as a substitute for the man	
				called Zext.	
0xdf5	0x98	Aulbath		Nayuta, please take care of them.	
0xe61	0x98	Aulbath		If you plan to bring Cygna and Kureha	
				here once again, I plan to give them	
				a warm welcome.	
0xedc	0x98	Aulbath		Though it has been a short time,	mp_0002 0xd84
				I work as a substitute for the man	
				called Zext.	
0xf4d	0x98	Aulbath		Nayuta, we're counting on you.	
0xfb4	0x98	ALTO		That's right...I've got to	
				notify Master.	
0xffc	0x6B	Aulbath		Question	
0x1031	0x98	Aulbath		Nayuta, what's wrong.	
				Somehow, you seem happy, but...	
0x1088	0x98	ALTO		Yes, the truth is...	
0x10bc	0x40	UNDEF		Nayuta explained the general	
				situation to Orvus.	
0x1114	0x6B	Aulbath		Ellipsis	
0x1151	0x98	Aulbath		...Good grief...	
				That stupid son of mine!	
0x119c	0x98	Aulbath		Haha, while I was worrying about	
				you, you were sleeping without	
				a care in the world.	
0x1211	0x98	ALTO		Ahahahaha...	
				I guess that's true.	
0x1251	0x98	Aulbath		...Nayuta, Noi.	
				Please wake him up.	
0x1296	0x98	Aulbath		As the parent who raised him...	
				I must scold him well for his	
				dishonorable actions up until now.	
0x1317	0x98	ALTO		Yes, leave it to me!	mp_0000 0xfbcf
0x134b	0x98	NOI		We'll do our best.	
0x13b6	0x98	Aulbath		The truth is, before long,	
				I will begin fencing classes	
				targeted at the children.	
0x1428	0x98	Aulbath		Once Cygna is awakened,	
				I'll have him help me as a means	
				of repaying his debt to me.	
0x149d	0x98	Aulbath		Nayuta, Noi.	
				Please take care of him.	
0x150c	0x98	Aulbath		Nayuta, Noi.	
				Please take care of Cygna.	
0x1555	0x98	Aulbath		As the parent who raised him...	mp_0002 0x1296
				I must scold him well for his	
				dishonorable actions up until now.	
0x160e	0x98	Aulbath		It's been more than one year	
				since Cygna left. It seems like	
				only yesterday.	
0x167b	0x98	Aulbath		Huhu, though he left without saying	
				goodbye...	
				He lacked manners to the end.	
0x16e8	0x98	ALTO		Master...	
0x1711	0x98	Aulbath		...He returned to the place he is from.	
				I think that is fine.	
0x1770	0x98	Aulbath		However, his days	
				as my son were no	
				lie.	
0x17b9	0x98	Aulbath		I do not know when it will happen	
				but, the day when those paths	
				cross will come...	
0x182c	0x98	Aulbath		I am looking forward to that day.	
0x1870	0x98	ALTO		...Yes, that's right.	
0x18cd	0x98	Aulbath		Cygna's days	
				as my son were no	
				lie.	
0x1911	0x98	Aulbath		The days when those paths	
				cross will come...	
				I'm looking forward to it.	
0x1a17	0x98	Aulbath		...Snow...	
				Certainly, when I look at	
				Remnant Island...	
0x1a6e	0x98	Aulbath		It would be good if this	
				is not an ill omen...	
0x1af2	0x98	Aulbath		So she was called Kureha...	
				Though somehow, she has a	
				mysterious air about her...	
0x1b64	0x98	Aulbath		..................	
				..................	
0x1bab	0x6B	ALTO		Question	
0x1bdd	0x98	Aulbath		Huhu, don't worry about it.	
				It's not a big deal.	
0x1c2f	0x98	Aulbath		She is your friend, is she?	
				You should make her feel welcome.	
0x1cc8	0x98	Aulbath		Hmm, however, as for	
				that stupid son of mine...	
0x1d19	0x98	Aulbath		Why in the world did he...	
				..................?	
0x1d69	0x98	ALTO		(As expected, Master	
				 realizes how unnatural	
				 she is.)	
0x1dbd	0x98	ALTO		(I've got to find Cygna soon!)	
0x1e23	0x98	Aulbath		Hmm, however, as for	mp_0002 0x1cc8
				that stupid son of mine...	
0x1e74	0x98	Aulbath		Why in the world did he...	mp_0002 0x1d19
				..................?	
0x1efa	0x98	Aulbath		I can't believe that Hell Fever	
				was repelled...	
				As you'd expect, I was surprised.	
0x1f6c	0x98	Aulbath		The rumor is, you supplied that	
				phantom Yupina Grass...	
0x1fc5	0x6B	Aulbath		Ellipsis	
0x1ffa	0x98	ALTO		U-Umm...	
				(As you'd expect, I wonder	
				 if I'm suspected...)	
0x2051	0x98	Aulbath		Huhu, well fine.	
				For now, I will congratulate	
				you on her recovery.	
0x20b4	0x98	Aulbath		Well done, Nayuta.	
				That is exactly why	
				you are my son.	
0x210b	0x98	ALTO		Ahaha...Thank you very much.	
0x2181	0x98	Aulbath		The rumor is, you supplied that	mp_0002 0x1f6c
				phantom Yupina Grass...	
0x21da	0x98	Aulbath		...Huhu, I will not inquire too deeply.	
				At the very least, Eartha was saved.	
0x2248	0x98	Aulbath		Well done, Nayuta.	
				As you would expect,	
				you are my son.	
0x22c8	0x98	Aulbath		Well done, Nayuta.	mp_0002 0x2248
				As you would expect,	
				you are my son.	
0x2320	0x98	Aulbath		Now, you should reflect	
				on your sister's recovery.	
0x23aa	0x98	Aulbath		It seems Eartha collapsed	
				due to sudden illness.	
0x23fc	0x98	Aulbath		Hmm, though I thought	
				her complexion was good	
				lately...	
0x2454	0x98	Aulbath		That girl's heart is strong	
				and mends your weaknesses.	
0x24ac	0x98	Aulbath		Nayuta, especially now,	
				you should support her.	
0x24fd	0x98	ALTO		Yes!	mp_0001 0xfd91
0x2549	0x98	Aulbath		That girl's heart is strong	mp_0002 0x2454
				and mends your weaknesses.	
0x25a1	0x98	Aulbath		Nayuta, especially now,	mp_0002 0x24ac
				you should support her.	
0x2628	0x98	Aulbath		An uproar over Cygna leaving	
				home has just started.	
				I hope it is not serious.	
0x2696	0x98	Aulbath		Rather, since he was a child,	
				he has been doing this sort of thing,	
				though it has been awhile since the last time.	
0x2729	0x98	Aulbath		...However, it has been five years since then...	
				Time passes quickly, it seems...	
0x27c4	0x98	Aulbath		...It has been five years since then, huh...	
				Time passes quickly, it seems...	
0x2883	0x98	Aulbath		Nayuta, though you returned from the	
				ruins...	
				I wonder if anything happened there.	
0x28f6	0x98	ALTO		Y-Yes.	
				Neither me nor Cygna	
				got a single wound.	
0x2943	0x98	Aulbath		Hmm...then that is good.	
0x297e	0x98	ALTO		(..It seems I kept Noi a secret,	
				 and there's no way I can talk about	
				 the incident at the ruins or Terra.)	
0x2a09	0x98	Aulbath		For a moment, I sensed an	
				unusual presence in those ruins...	
				Somehow, it must have been my imagination.	
0x2a91	0x98	Aulbath		...I too have grown old.	
0x2acc	0x6B	ALTO		Sweatdrop	
0x2afe	0x98	ALTO		(As expected from Master...	
				 If I'm not real careful, everything	
				 will be exposed immediately.)	
0x2bb5	0x98	Aulbath		For a moment, I sensed an	mp_0002 0x2a09
				unusual presence in those ruins...	
				Somehow, it must have been my imagination.	
0x2c3d	0x98	Aulbath		...I too have grown old.	
				I must train you more.	
0x2cb6	0x98	Aulbath		Anyhow, if anything happens,	
				please speak with me immediately.	
0x2d16	0x98	Aulbath		I will train you anytime.	
0x2dc0	0x98	Aulbath		Now, now, if Cygna were here,	
				it would be a little better training.	
0x2e25	0x98	Aulbath		Although he is in the town's vigilante	
				corps, his spirit has not much experience.	
0x2e98	0x98	Aulbath		Before long, I'll need	
				to personally scold him.	
0x2f05	0x98	Aulbath		Life is discipline itself...	
				Never neglect your training.	
0x2f60	0x98	Aulbath		Though rest is necessary,	
				people learn laziness and	
				go with the flow.	
0x2fc6	0x98	Aulbath		...I'll need to teach Cygna	
				that once again.	
0x303c	0x98	Aulbath		Life is discipline itself...	mp_0002 0x2f05
				Never neglect your training.	
0x3097	0x98	Aulbath		...I'll need to teach Cygna	mp_0002 0x2fc6
				that once again.	
0x3109	0x98	Aulbath		Use that sword freely, and	
				show me you can destroy	
				those scarecrows.	
0x316e	0x98	Aulbath		Nayuta, if it is you,	
				you will recover your	
				intuition immediately.	
0x322e	0x98	Aulbath		Hmm, it seems you	
				have equipped a sword.	
0x3278	0x98	Aulbath		Then, if your heart is ready,	
				you should call on me again.	
0x3300	0x07	System	#4C	Please talk to Orvus using □.	
0x3335	0x98	Aulbath		Good grief. Though I asked	
				Cygna to come, he skipped	
				out on training all of a sudden.	
0x33ab	0x98	Aulbath		Well, fine.	
				This time, I will watch	
				you closely, Nayuta.	
0x3440	0x07	System	#4C	Equip weapons and armor by selecting	
				[Equip] from the camp menu.	
0x348e	0x07	System	#4C	Equip Nayuta with a sword,	
				and push □ button to talk.	
0x34ee	0x98	Aulbath		That Cygna, I expected he'd run.	
0x3531	0x98	Aulbath		Hmm, though it's been four months,	
				It seems you haven't grown...	
0x3593	0x98	Aulbath		...Nayuta, once you are ready,	
				call on me once again.	
0x3616	0x07	System	#4C	To begin training, please talk	
				to Orvus using the □ button.	
talk_Pyxia
0x36a0	0x98	Pyxia		Wawa...	
				Horolo! It's snow!	
0x36da	0x98	Pyxia		Falling snow on the island of	
				everlasting summer! It seems an	
				amazing inspiration has fallen!	
0x3756	0x98	Pyxia		I've got to sketch this at once!	
0x37bf	0x98	Pyxia		Falling snow on the island of	
				everlasting summer! I've got to	
				sketch this at once...	
0x3832	0x98	Pyxia		...Eek, my drawing	
				paper got wet!	
0x38a9	0x98	Pyxia		Heading for the contest,	
				I can't decide what to draw.	
0x38fe	0x98	Pyxia		...That old man over	
				there has atmosphere.	
0x3948	0x98	Pyxia		"Master Fencer-Waiting for His	
				 Old Enemy."	
0x3993	0x98	Pyxia		...If I were to put a title on it,	
				it would be like this.	
0x39ec	0x6B	ALTO		Sweatdrop	
0x3a46	0x98	Pyxia		Heading for the contest,	mp_0002 0x38a9
				I can't decide what to draw.	
0x3a9b	0x98	Pyxia		That old man over there...	
				I'll sketch him secretly.	
talk_Horolo
0x3b70	0x98	Horolo		Though snow is not rare	
				on the continent...	
0x3bbc	0x98	Horolo		As you'd expect, when it falls here,	
				it has a strange feeling.	
0x3c1b	0x98	Horolo		Pyxia saved a	
				painting of it.	
0x3c81	0x98	Horolo		Though the snow is pretty,	
				when it falls on this island,	
