mp_0115c
init
lp_smallfish1
0x132a	0x36	Choice		Blowfish	
0x134a	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x1386	0x36	Choice		Koi Carp	
0x13a6	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x13e2	0x36	Choice		Goldfish	
0x1402	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x143e	0x36	Choice		Seahorse	
0x145e	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x147a	0x36	Choice		Quit	mp_0002 0x433f
0x1500	0x41	None		[Seahorse] Hippocampus	
				Strange fish that swims standing up.	
				Because the male rears its children in its stomach,	
				it is known as a symbol for easy childbirth.	
0x1655	0x41	None		[Blowfish] Tetraodontidae	
				Small, round fish.	
				Though it is known to be extremely delicious,	
				some of its internal organs hold deadly poison.	
0x1798	0x41	None		[Koi Carp] Cyprinus carpio	
				Medium size fish that prefers gentle waters.	
				Because is has 36 rows of scales, it is known as the 66 fish,	
				and in some regions, it is a symbol of success in life.	
0x190e	0x41	None		[Goldfish] Carassius auratus	
				Small fish with a mixed red-and-white body.	
				Special features appear on the body of each one, and	
				they have been admired since ancient times.	
lp_smallfish2
0x1b8d	0x36	Choice		Angelfish	
0x1bae	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x1bea	0x36	Choice		Guppy	
0x1c07	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x1c43	0x36	Choice		Clownfish	
0x1c64	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x1ca0	0x36	Choice		Altum Angelfish	
0x1cc7	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x1ce3	0x36	Choice		Quit	mp_0002 0x433f
0x1d69	0x41	None		[Angelfish] Pterophyllum	
				Small tropical fish with an elegant body.	
				Acting in groups, they have a behavior	
				of swimming in neat lines.	
0x1ea6	0x41	None		[Guppy] Poecilia reticulata	
				Small tropical fish.	
				Though they are the same species, no two are	
				exactly alike in color. By raising them, you can	
				enjoy their wonderful colors.	
0x200a	0x41	None		[Clownfish] Amphiprioninae	
				Small fish with beautiful reddish-brown color.	
				Swimming in the coral reefs of warm seas,	
				it can be seen playing in sea anemones.	
0x215e	0x41	None		[Altum Angelfish] Pterophyllum altum	
				Beautiful fish called the phantom tropical fish.	
				It can only live in the purest of pure waters.	
				It dies when microorganisms proliferate.	
lp_middlefish
0x242b	0x36	Choice		Giant Isopod	
0x244f	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x248b	0x36	Choice		Shrimp	
0x24a9	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x24e5	0x36	Choice		Crab	
0x2501	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x253d	0x36	Choice		Nautilus	
0x255d	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x2599	0x36	Choice		Moon Jellyfish	
0x25bf	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x25fb	0x36	Choice		Northern Sea Nettle	
0x2626	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x2662	0x36	Choice		Nomura's Jellyfish	
0x268c	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x26c8	0x36	Choice		Portuguese Man o' War	
0x26f5	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x2731	0x36	Choice		Goosefish	
0x2752	0x36	Choice		？？？？？？	mp_0115a 0x176c
0x278e	0x36	Choice		Deepsea Hatchetfish	
