mp_7099a
init
boss_start
0x1ec	0xCE	Objective		We can't lose! We will stop the Remaking!	
0x42f	0x06	console1		ANI_BEGIN	
0x496	0x06	PLAYER1		ANI_KEN_WO_KAMAERU_A_2	
0x52b	0x06	b007		ANI_BARRIER	
0x5f4	0x06	b007		ANI_HANDLING4	
0x64b	0x06	console1		ANI_ROTATE	
boss_demo1
0x796	0x06	console1		ANI_WAIT	
0x93f	0x06	PLAYER1		ANI_KEN_WO_KAMAERU_A_2	
0x9b2	0x06	b007		ANI_WAIT	
0x9f8	0x06	b007		ANI_KNOCKDOWN	
0xabd	0x06	b007		ANI_HANDLING1	
0xb4e	0x06	console1		ANI_BUNRI1	
0xb82	0x06	b007		ANI_HANDLING2	
0xbd7	0x06	console1		ANI_C1BUNRI1	
0xc05	0x06	console2		ANI_C2WARP	
0xc39	0x06	b007		ANI_HANDLING3	
0xc90	0x06	console2		ANI_C2WARP2	
0xcfa	0x06	b007		ANI_BARRIER	
0xdd5	0x06	b007		ANI_HANDLING4	
0xe08	0x06	console1		ANI_C1ROTATE_DEMO1	
boss_demo2
0x104c	0x06	console1		ANI_WAIT	
0x1076	0x06	console2		ANI_WAIT	
0x1278	0x06	PLAYER1		ANI_KEN_WO_KAMAERU_A_2	
0x12eb	0x06	b007		ANI_WAIT	
0x1331	0x06	b007		ANI_KNOCKDOWN	
0x13f6	0x06	b007		ANI_HANDLING1	
0x14a9	0x06	console1		ANI_BUNRI2	
0x14d5	0x06	console2		ANI_C2BUNRI	
0x150a	0x06	b007		ANI_HANDLING2	
0x153d	0x06	console1		ANI_C1BUNRI2	
0x156b	0x06	console2		ANI_C2BUNRI2	
0x15bb	0x06	console3		ANI_C3WARP	
0x1609	0x06	console4		ANI_C4WARP	
0x163d	0x06	b007		ANI_HANDLING3	
0x1694	0x06	console3		ANI_C3WARP2	
0x16c1	0x06	console4		ANI_C4WARP2	
0x1760	0x06	b007		ANI_BARRIER	
0x18d5	0x06	b007		ANI_HANDLING4	
0x1908	0x06	console1		ANI_C1ROTATE_DEMO2	
boss_dead
bossfirst
0x1e0e	0xCE	Objective		We can't lose. We will stop the Remaking!	mp_7099a 0x1ec
0x1ef5	0x06	console1		ANI_BEGIN	
0x1fc2	0x06	b007		ANI_BARRIER	
0x1feb	0x06	console1		ANI_ROTATE	
