mp_0003
first_init
init
0x1919	0x06	Crux		ANI_SIT6	
0x1c5f	0x06	Crux		ANI_SIT6	
0x1e92	0x06	Crux		ANI_SIT6	
0x2244	0x06	Crux		ANI_SIT6	
0x2944	0x06	Crux		ANI_SIT6	
lp_museum
0x2c1e	0x41	None		[Remnant Island Museum]	
				    Entry prohibited	
				   due to renovations	
0x2cca	0x6B	ALTO		Question	
0x2cfc	0x6B	ALTO		Unknown	
0x2d2e	0x98	ALTO		A-A museum!?	mp_0000 0x180b8
0x2d5a	0x98	ALTO		If I remember correctly, this should have	
				been an empty run-down mansion here...	
0x2dcf	0x98	ALTO		Leaving that aside, Remnant Island has	
				never had anything like a museum...	
0x2e44	0x6B	ALTO		Sweatdrop	
0x2e76	0x98	ALTO		...I got excited there for a moment.	
				I wonder why this poster's here.	
0x2edb	0x98	ALTO		Maybe it's someone's prank...	
0x2f40	0x98	ALTO		(If it's really a museum, then why?	
				 Hmm, I'm anxious about it...)	
talk_Puppis
0x2fe7	0x98	Puppis		It looks like you've recently	
				finally awakened as a sailor,	
				Crux.	
0x3048	0x98	Puppis		As expected, you must be glad	
				you have a junior sailor.	
0x30a0	0x98	Puppis		...I'm amazed that you still	
				aren't able to swim.	
0x310a	0x98	Crux		Y-You promised	
				not to say that...	
0x317e	0x98	Puppis		mp_0003 0x2fe7
0x31df	0x98	Puppis		Lately, I'm keenly aware that	
				humans, before you realize it,	
				grow.	
0x3291	0x98	Puppis		I'm flabbergasted...	
0x32c7	0x98	Puppis		Though I think Remnant	
				Island is completely	
				mysterious...	
0x3320	0x98	Puppis		Even outside of ruins,	
				for this kind of stuff	
				to fall is...	
0x33a3	0x98	Puppis		mp_0003 0x32c7
0x33fc	0x98	Puppis		Visibility has gotten worse,	
				so I should delay my	
				departure...	
0x3490	0x98	Puppis		...I've felt more relaxed	
				than usual since coming	
				to this island.	
0x34f2	0x98	Puppis		Compared to Saint Cerise,	
				I'm hearing more suspicious	
				stories here.	
0x3555	0x98	Puppis		On the north continent,	
				the rumor is that war	
				will break out soon..	
0x35c0	0x98	Puppis		Gunfire can be often heard	
				near there for many years now.	
				...Good grief.	
0x364c	0x98	Puppis		mp_0003 0x3555	
0x36b7	0x98	Puppis		Sometimes, I'm jealous of	
				you islanders who are all	
				like family.	
0x375f	0x98	Puppis		...Don't worry about Crux.	
				He's just in a bit of trouble.	
0x37f7	0x98	Puppis		Because you're not	
				doing anything either,	
				Crux!	
0x3846	0x98	Crux		Y-Yessir!	
0x3897	0x98	Puppis		Speaking of that, boy,	
				your sister's already	
				better, isn't she?	
0x38f6	0x98	Puppis		I was surprised that her	
				Hell Fever was cured.	
0x3947	0x98	Puppis		Though I'm sure the medicine helped,	
				your sister's a strong woman.	
0x39f1	0x98	Puppis		There are stories handed down	
				among us sailors about	
				Hell Fever.	
0x3a53	0x98	Puppis		That if you keep sailing far	
				out into the ocean, you'll reach	
				the "End of the World," but...	
0x3ac5	0x98	Puppis		If you go near there,	
				you catch an	
				unidentified illness.	
0x3b1c	0x98	Puppis		...Well, also, at End of the	
				World, there's really nothing	
				but a huge storm.	
0x3bb6	0x98	Puppis		If you continue going southwest	
				on the Ciencia Sea, you should	
				arrive at the End of the World.	
0x3c31	0x98	Puppis		But because of that huge storm,	
				nobody wants to visit the	
				actual End.	
0x3ce8	0x98	Puppis		Just when I was about to depart,	
				a ruin falls now?	
0x3d3b	0x98	Puppis		Maybe it's just because of how large	
				it is, but it looks like it fell nearby.	
0x3d94	0x98	Puppis		Even though it happens several	
				times a year in the waters	
				around Remnant Island...	
0x3e0c	0x98	Puppis		It was pretty scary this time around.	
0x3e84	0x98	Puppis		That thing that fell... Even though	
				it's Remnant Island's signature product,	
				it was pretty scary this time around.	
0x3f17	0x98	Puppis		I pray that this sort of thing	
				doesn't happen out on a voyage.	
0x3fb4	0x98	Puppis		Hey boy, so you're making	
				your greeting rounds.	
0x4004	0x98	Puppis		How was your long-awaited	
				homecoming?	
0x404a	0x98	ALTO		Ahaha, even though it's only	
				been four months, it's as	
				nostalgic as I expected.	
0x40b4	0x98	ALTO		I also wanted to thank you, Captain.
				Letting me slide on board was a	
				big help.	
0x412a	0x98	Puppis		Gahaha, it's nothing.	
				Well, you should at least enjoy	
				your summer vacation.	
0x4194	0x98	Puppis		Though I'm leaving port soon,	
				I'll show my face here again.	
0x41eb	0x98	ALTO		Yes, understood.	
				Please be careful on your way.	
0x4273	0x98	Puppis		Care is always needed for	
				landings at Remnant Island.	
0x42c9	0x98	Puppis		The seabed around the island	
				is full of ruins, and if you're	
				not careful, a ship will run across them.	
0x4351	0x98	Puppis		Even though it's kind of a hassle,	
				stopping the ship and rowing ashore	
				on a tender boat is the best method.	
0x43f7	0x98	Puppis		There's no way I can injure my	
				precious ship.	
0x4445	0x98	Puppis		mp_0003 0x4273	
talk_Crux
0x4529	0x98	Crux		There's still many things	
				I don't understand.	
0x4575	0x98	Crux		But since the captain and my shipmates	
				put their faith in me, I've got to do my	
				best no matter how bad I am.	
0x4602	0x98	Crux		What, various things happened last	
				year and I was able to get through	
				them somehow.	
0x4673	0x98	Crux		One day, I'll travel all over the	
				Ciencia Sea like the captain	
				and be a real sailor!	
0x470d	0x98	Crux		But, since the captain and my shipmates	
				put their faith in my, I've got to do my	
				best no matter what happens.	
0x479a	0x98	Crux		mp_0003 0x4673	
0x485c	0x98	Crux		*shiver*...What happened?	
0x4895	0x98	Crux		It looks like white powder	
				is falling even offshore.	
0x48e8	0x98	Crux		It can't be...	
				It's even falling on the Ciencia Sea!?	
0x4964	0x98	Crux		I-It's cold...	
				Or should I say, I'm cold...	
0x49ae	0x98	Crux		Can it be that this kind of thing	
				is happening on the Ciencia Sea?	
				...Brr! What seriously happened!?	
0x4a4c	0x98	Crux		It'll be time for the ship to leave	
				soon, and we've got to load the	
				passengers.	
0x4ab9	0x98	Crux		...Good grief, it's going to be trouble	
				today. We've got to depart without	
				delay.	
0x4b42	0x98	Crux		*huff*, *huff*...That wench,	
				making me do the impossible...	
0x4bbe	0x6B	ALTO		Question	
0x4bf0	0x98	ALTO		(Did something happen...?)	
0x4c7a	0x98	Crux		Hey, Captain...	
				Before we depart, please	
				don't tell the story to anyone...	
0x4ce3	0x98	Puppis		In the bottom of the sea, the water and	
				the sky are pitch black, and you	
				can't even see the sun...	
0x4d64	0x98	Puppis		If you fall off the ship, it's the	
				end of the line for you, isn't it, Crux?	
0x4dc7	0x98	Crux		Huuuuuh!?	
				I said, don't threaten me!	
0x4e44	0x6B	Crux		Sweatdrop	
0x4e76	0x98	Crux		That I can't swim might	
				be a serious problem...	
0x4ec4	0x98	Crux		...I've got to at least	
				practice floating...	
0x4f0f	0x6B	ALTO		Sweatdrop	
0x4f91	0x98	Crux		*cough, cough*...	
				I was nervous earlier and	
				sunk into the sea.	
0x4fed	0x98	Crux		If the Captain didn't help me,	
				I don't know what would've happened...	
				Ooh, my life is over!	
0x5086	0x98	Puppis		...Crux, stop being irresponsible	
				and learn to swim already.	
0x50e3	0x6B	ALTO		Sweatdrop	
0x5157	0x98	Crux		*cough, cough*...	
				If the Captain didn't help me,	
				I don't know what would've happened...	
0x51cc	0x98	Crux		I wonder if I should take	
				swimming practice	
				more seriously.	
0x5245	0x98	Puppis		...Crux,	
				I won't help you next time, you know.	
0x5294	0x6B	Crux		Unknown	
0x52c6	0x98	Crux		Huuuh!?	
				As I thought, I have to practice!!	
0x5360	0x98	Crux		Tch, you're a good guy...	
0x5399	0x98	ALTO		W-What happened	
				all of a sudden, Crux?	
0x53de	0x98	Crux		You see, you're on summer	
				vacation starting now, aren't	
				you?	
0x5438	0x98	Crux		You intend to fully enjoy your	
				beautiful sister, childhood	
				friend, and youth, right?	
0x54aa	0x98	Crux		On the other hand, I get to look forward	
				to a filthy journey at sea with the captain.	
				It's a little unfair, isn't it?	
0x552b	0x6B	ALTO		Sweatdrop	
0x55a3	0x98	Puppis		...Crux, if you want to leave this	
				ship that badly, I don't	
				particularly mind.	
0x5611	0x6B	Crux		Unknown	
0x5681	0x98	Crux		N-No, Captain!	
				It was a joke, a joke!	
0x56c5	0x98	ALTO		Ahaha...	
				Do your best, Crux.	
0x576e	0x98	Crux		Tch, Captain still doesn't	
				understand humor.	
0x57d9	0x98	Puppis		Crux.	
				Cut the useless chatter	
				and do your work.	
0x5828	0x6B	Crux		Unknown	
0x587a	0x98	Crux		U-Understood!!	
0x58ea	0x98	Crux		Sorry, another time.	
				If I don't do my best work, I don't	
				know what the Captain will do.	
talk_Camelope
0x598f	0x98	Camelope		...That girl has moved here	
				to Remnant Island.	
0x59e0	0x98	Camelope		Good grief, if that girl has come...	
				To think that one of the esteemed Camelope household would	
				escape and hide out on a remote island such as this! Preposterous!	
0x5aa4	0x98	Camelope		I think I will bring her back	
				to the family house soon.	
0x5b26	0x98	Camelope		Good grief, if that girl has come...	
				The traditional Camelope household will	
				run away and hide on this remote island.	
0x5bbd	0x98	Camelope		I'll bring back the head	
				family soon.	
talk_Norma
0x5c31	0x98	Norma		My, my...	
0x5c5b	0x98	Norma		I wonder what is going on with	
				this white powder...	
0x5ce2	0x98	Norma		That girl is already leading	
				a fine life in the village.	
0x5d3a	0x98	Norma		I wonder if doing something like forcibly	
				bringing her back is the right decision,	
				like the lady of the house says.	
0x5dcc	0x98	Norma		I do not know.	
0x5e23	0x98	Norma		I wonder if forcibly bringing milady	
				back is the right decision...	
0x5ebb	0x98	Norma		Milady...	
				The people of the island	
				are listening...	
0x5f28	0x98	Camelope		Be silent, Norma.	
				We're going.	
0x5f69	0x6B	Norma		Unknown	
0x5f9c	0x98	Norma		Y-Yes...	
0x5ffd	0x98	Norma		(Milady...	
				 Be well.)	
0x6032	0x98	Norma		(Ooh, the lady of the house	
				 heard... I'm sure she'll be	
				 angry...)	
talk_Axe
0x60dc	0x98	Axe		Nayuta, it looks like you're	
				sticking your head into	
				things again.	
0x613b	0x98	Axe		Well, because Noi has returned,	
				don't do anything too rash.	
0x6194	0x98	Axe		You can't forget the thankful	
				feelings of everyone who waited	
				for you.	
0x621f	0x98	Axe		mp_0003 0x613b	
0x6278	0x98	Axe		mp_0003 0x6194
0x6311	0x98	Axe		Brr...	Strange powder suddenly	
				starting falling from the sky.	
0x635f	0x98	Axe		And what's worse, it got cold...	
				Damn, what's going to happen now?	
0x63e7	0x98	Axe		With it being this cold, 	
				It'll be hard to catch fish...	
				No, I've got to do something.	
